n,k,entry,factors,max_factor
75,-12,1538051014961357040873521664762230649741952,"{2: 7, 13: 1, 13893961: 1, 66525989542039727696328963496913: 1}",66525989542039727696328963496913
75,-10,663760100353924834648358217209245786082176,"{2: 7, 79: 1, 331: 1, 198310672837012420004218079924556683: 1}",198310672837012420004218079924556683
75,-8,272150628186012492276670422992804649234568,"{2: 3, 229: 1, 9072229: 1, 16374568625425646544410060354681: 1}",16374568625425646544410060354681
75,-6,106013276357201195512924086052496288147704,"{2: 3, 13251659544650149439115510756562036018463: 1}",13251659544650149439115510756562036018463
75,-4,39232576112286850735339774145117437122592,"{2: 5, 947: 1, 112829810643553: 1, 11474215688624578555291: 1}",11474215688624578555291
75,-2,13792309352319481296260036275639779589216,"{2: 5, 149: 1, 50196647260267: 1, 57627002767844452393861: 1}",57627002767844452393861
75,0,4605546355664597887703464267217292146608,"{2: 4, 163: 1, 2431409: 1, 726299175127832775408207326489: 1}",726299175127832775408207326489
76,-73,5708990768390772373379713041319244575055541268,"{2: 2, 11: 1, 37: 1, 61: 1, 71: 1, 601: 1, 3301: 1, 444901: 1, 22720501: 1, 28028101: 1, 1440528320401: 1}",1440528320401
76,-71,5708990707564093602043942129350845313169410568,"{2: 3, 1285311281: 1, 555214794263920959280441238241069841: 1}",555214794263920959280441238241069841
76,-69,5708989957368388755569434215073921083240465268,"{2: 2, 25561412467: 1, 121556438028957917: 1, 459342335232553403: 1}",459342335232553403
76,-67,5708983872447671667498425577049980107150131168,"{2: 5, 23: 1, 693401: 1, 47866934814667979: 1, 233701187991066394147: 1}",233701187991066394147
76,-65,5708947362923369139072373748906334250608126568,"{2: 3, 101: 1, 7210591: 1, 1607609583362675219: 1, 609527394690322349: 1}",1607609583362675219
76,-63,5708774551175003837855728429026410529642638128,"{2: 4, 7: 1, 491: 1, 103811000712376415439622643821399667763359: 1}",103811000712376415439622643821399667763359
76,-61,5708102505486916555346552185048929392554627528,"{2: 3, 7: 1, 29: 1, 173: 1, 1619: 1, 12549105971592193520206872792940183981: 1}",12549105971592193520206872792940183981
76,-59,5705894355368915484244973097694348513551164128,"{2: 5, 178309198605278608882655409302948391048473879: 1}",178309198605278608882655409302948391048473879
76,-57,5699637930034579116123832350189702689708017828,"{2: 2, 11161: 1, 8017: 1, 100183: 1, 1474735393: 1, 2271834823: 1, 47444666353153: 1}",47444666353153
76,-55,5684112726427151832267668273048544534245395528,"{2: 3, 229: 1, 93688631: 1, 33116949048266002181933663629919059: 1}",33116949048266002181933663629919059
76,-53,5649957278490811807784107303337996592227626468,"{2: 2, 7: 1, 11903: 1, 634717: 1, 9126036979: 1, 2926633532942159526616439: 1}",2926633532942159526616439
76,-51,5582681396191960244407396302392977918556263168,"{2: 8, 79: 1, 276042394985757527907802427926867974612157: 1}",276042394985757527907802427926867974612157
76,-49,5463079827660668576182132300712944720918283968,"{2: 6, 97: 1, 166145091270013273931: 1, 5296613994499344397841: 1}",5296613994499344397841
76,-47,5269877293879351265972090451845198786272317568,"{2: 7, 41170916358432431765406956655040615517752481: 1}",41170916358432431765406956655040615517752481
76,-45,4984673553535501903281076293992811930366367168,"{2: 6, 77885524273992217238766817093637686411974487: 1}",77885524273992217238766817093637686411974487
76,-43,4598064038847172767188812657792909747916078848,"{2: 8, 20719: 1, 24677: 1, 35129656134616782732867721270125341: 1}",35129656134616782732867721270125341
76,-41,4114802145486761347073483112543032019853218448,"{2: 4, 7: 1, 13: 1, 72381431387131: 1, 39044549416716360097177556593: 1}",39044549416716360097177556593
76,-39,3555734464932559900273395991567683275623634848,"{2: 5, 43047234869: 1, 68650962636245413703: 1, 37599965957327: 1}",68650962636245413703
76,-37,2955254363596565753710339454223790179969637648,"{2: 4, 7: 1, 577: 1, 3739: 1, 326534833: 1, 37455538901281997314429775221: 1}",37455538901281997314429775221
76,-35,2354774262260571607147282916879897084315640448,"{2: 7, 18396673923910715680838147788124195971215941: 1}",18396673923910715680838147788124195971215941
76,-33,1794326167680310403688430148692263528371909728,"{2: 5, 19: 1, 7475318093: 1, 3328907801: 1, 118594996575891276059837: 1}",118594996575891276059837
76,-31,1305046085110241099081495192337980265246430528,"{2: 6, 7: 1, 591751: 1, 781247: 1, 153210325087: 1, 41127511923296540549: 1}",41127511923296540549
76,-29,904726017552911668039457500775384868143765728,"{2: 5, 17: 1, 1663099296972264095660767464660633948793687: 1}",1663099296972264095660767464660633948793687
76,-27,597233791748006452891225650734550722543168128,"{2: 7, 103: 1, 26833: 1, 1535041: 1, 1099785444620943579232039177139: 1}",1099785444620943579232039177139
76,-25,375156073111130464173058203482837172942736528,"{2: 4, 1097: 1, 24019: 1, 117298703: 1, 7586426225612293635700399477: 1}",7586426225612293635700399477
76,-23,224143224438054791844704339351671959214443040,"{2: 5, 5: 1, 643: 1, 7507: 1, 5379827: 1, 16312842163: 1, 3306970337497067069: 1}",3306970337497067069
76,-21,127340116314288335223964682857335283747588240,"{2: 4, 5: 1, 13: 1, 937: 1, 1427323: 1, 15217673: 1, 4292020592579: 1, 1401715911593: 1}",4292020592579
76,-19,68780211399911096033640693126193344267639040,"{2: 8, 5: 1, 10181: 1, 5277923598485467417373714910601959553: 1}",5277923598485467417373714910601959553
76,-17,35317408591695530782026984708397950279096640,"{2: 6, 5: 1, 101: 1, 157: 1, 281: 1, 3209: 1, 992857: 1, 558149: 1, 13928518816079512613: 1}",13928518816079512613
76,-15,17239802476912409324258659471198139733562240,"{2: 7, 5: 1, 11: 1, 19: 1, 8537: 1, 123479: 1, 118897: 1, 390528344599: 1, 2633202042371: 1}",2633202042371
76,-13,8000137129356591690288182127740458788066880,"{2: 6, 5: 1, 83: 1, 18657143731723181: 1, 16144485276588062535683: 1}",16144485276588062535683
76,-11,3529331316023131544818596316389968007988480,"{2: 8, 5: 1, 41739883277: 1, 66058883594493083838182875333: 1}",66058883594493083838182875333
76,-9,1480211984911962311478369486187659733785880,"{2: 3, 5: 1, 37005299622799057786959237154691493344647: 1}",37005299622799057786959237154691493344647
76,-7,590190457257616078815442681150293513677680,"{2: 4, 5: 1, 2667702722413: 1, 2765443335847851223764606167: 1}",2765443335847851223764606167
76,-5,223711004694061747718943408487848599515480,"{2: 3, 5: 1, 401: 1, 553591: 1, 25193816586764687480768379382457: 1}",25193816586764687480768379382457
76,-3,80609504169245294624119882972036775890240,"{2: 6, 5: 1, 55849: 1, 4510460357909569476631177537424393: 1}",4510460357909569476631177537424393
76,-1,27608948419313274959370429077291656029040,"{2: 4, 5: 1, 89: 1, 1194209: 1, 3247054154546959601345545470563: 1}",3247054154546959601345545470563
77,-74,22835963075996156644372283001755714270697610300,"{2: 2, 5: 2, 7: 1, 25309: 1, 2123213: 1, 10814953: 1, 39434309773: 1, 39269353: 1, 36249341: 1}",39434309773
77,-72,22835962891083053179511539429371780514563772972,"{2: 2, 367: 1, 2297: 1, 101958040409520943259: 1, 66421824057845679223: 1}",101958040409520943259
77,-70,22835960579669259868752244774572608562890806372,"{2: 2, 17241277: 1, 31312249713845407141: 1, 10574883514198805449: 1}",31312249713845407141
77,-68,22835941574711403758064710946223861404690858772,"{2: 2, 7: 1, 53: 1, 7283: 1, 2112879416666827389825279982796389683901: 1}",2112879416666827389825279982796389683901
77,-66,22835825961217779084715546823768982858974510872,"{2: 3, 503: 1, 157867: 1, 35947392729426331602125146880392004959: 1}",35947392729426331602125146880392004959
77,-64,22835271016448380652639559035985565839536040952,"{2: 3, 223: 1, 12800039807426222338923519639005362017677153: 1}",12800039807426222338923519639005362017677153
77,-62,22833082067635753503895384984173198707306520712,"{2: 3, 7: 1, 53: 1, 109: 1, 204349973: 1, 345381887365890094419776762792987: 1}",345381887365890094419776762792987
77,-60,22825785571593663008081471478131974933208119912,"{2: 3, 11: 1, 1109: 1, 112657: 1, 107670677: 1, 22159049466315599: 1, 870171313601: 1}",22159049466315599
77,-58,22804808145472652832616470148263456582675217612,"{2: 2, 13: 1, 2063: 1, 117119: 1, 1815083027205509961564649267963323823: 1}",1815083027205509961564649267963323823
77,-56,22751976109316034612926837169335336292444204412,"{2: 2, 7: 1, 31: 1, 163: 2, 289033: 1, 2051089129: 1, 1664149065953671501290223: 1}",1664149065953671501290223
77,-54,22633984561899587255619990183062534310928274932,"{2: 2, 263: 1, 613: 1, 168014172721: 1, 208900213148785466580335843567: 1}",208900213148785466580335843567
77,-52,22398001467066692541006296210516930347896415972,"{2: 2, 41: 1, 2677: 1, 218918516167350113: 1, 233042190429190969978573: 1}",233042190429190969978573
77,-50,21971920879173965972953793204531812081311115072,"{2: 6, 7: 1, 20743: 1, 3563495603: 1, 663501971820683365986529048991: 1}",663501971820683365986529048991
77,-48,21272711709298722374098403656248541079735236672,"{2: 6, 11: 1, 151: 1, 55059522660067: 1, 3634467637709475669362102279: 1}",3634467637709475669362102279
77,-46,20223897954485856975815319333823634577371419072,"{2: 6, 3917: 1, 80673578130927116478711862290271710562019: 1}",80673578130927116478711862290271710562019
77,-44,18778865670077020204847514267371541174114603712,"{2: 6, 101: 1, 197: 1, 39713699: 1, 371331200417506389392069009810561: 1}",371331200417506389392069009810561
77,-42,16942470475307456808409261995422005807475734192,"{2: 4, 47011870497434492137: 1, 22524192156202379622611251: 1}",22524192156202379622611251
77,-40,14782005540284441047893671087246081846724122992,"{2: 4, 41: 1, 14820389873374558877: 1, 1520442122201106614746891: 1}",1520442122201106614746891
77,-38,12421497555722257161404414354239053815532547792,"{2: 4, 13: 1, 1459: 1, 16892789: 1, 219917: 1, 45144713: 1, 244055317757383232819: 1}",244055317757383232819
77,-36,10019577150378280575152188204863481432916558992,"{2: 4, 1582395319: 1, 395744075061083099644212081244135423: 1}",395744075061083099644212081244135423
77,-34,7737752765301502818212573362956687669431369632,"{2: 5, 13: 1, 311: 1, 474737: 1, 1304109920309017: 1, 96603719865212805983: 1}",96603719865212805983
77,-32,5709464423011033700932915725706204324111201312,"{2: 5, 429007: 1, 76667: 1, 162713: 1, 29010427: 1, 281286139: 1, 4085524689101: 1}",4085524689101
77,-30,4019224137768976103199867694664134869677727712,"{2: 5, 13513: 1, 157433: 1, 59039775786103090929032888914225279: 1}",59039775786103090929032888914225279
77,-28,2696427392796931026713134452979037035773270112,"{2: 5, 151: 1, 503: 1, 1109414454003187426234453565436452903347: 1}",1109414454003187426234453565436452903347
77,-26,1722702011081397845410400261183062241371377712,"{2: 4, 733: 1, 2017: 1, 72824968458814514104971329188893985087: 1}",72824968458814514104971329188893985087
77,-24,1047585746425294839707171221537853050586065648,"{2: 4, 257050194203071: 1, 254713323032372573351145848593: 1}",254713323032372573351145848593
77,-22,606163573380919797516598387923677810457207760,"{2: 4, 5: 1, 47: 1, 768010967: 1, 209910695617335777062514648518753: 1}",209910695617335777062514648518753
77,-20,333680750514021623324886762235915316550505360,"{2: 4, 5: 1, 4171009381425270291561084527948941456881317: 1}",4171009381425270291561084527948941456881317
77,-18,174732437174997688379721647251387195104928960,"{2: 6, 5: 1, 11: 1, 701: 1, 11467: 1, 108357161081131: 1, 56990887796391575249: 1}",56990887796391575249
77,-16,87036816022432758754802963121992369479783360,"{2: 6, 5: 1, 95930720951167: 1, 2835275784162587430952081469: 1}",2835275784162587430952081469
77,-14,41240213864982184395123205854419516097762880,"{2: 6, 5: 1, 379: 1, 27271: 1, 2633509: 1, 1342338299: 1, 3527230724129800111: 1}",3527230724129800111
77,-12,18588131077425986324743971076910362812032320,"{2: 6, 5: 1, 29: 1, 792290103443519: 1, 2528153964559435956173051: 1}",2528153964559435956173051
77,-10,7969967270759018479253704774952947209346120,"{2: 3, 5: 1, 139: 1, 251: 1, 2439065044903: 1, 2341448676358327641865259: 1}",2341448676358327641865259
77,-8,3250783356684810547924697529638540274818920,"{2: 3, 5: 1, 11: 1, 18583: 1, 397575417987702659312849174176610621: 1}",397575417987702659312849174176610621
77,-6,1261323471339801321972272906613839312224120,"{2: 3, 5: 1, 31533086783495033049306822665345982805603: 1}",31533086783495033049306822665345982805603
77,-4,465539517201797631591303057403958927186200,"{2: 3, 5: 2, 2410043: 1, 965832388056556732787139186736417: 1}",965832388056556732787139186736417
77,-2,163436349427185119502231170203911743977360,"{2: 4, 5: 1, 3434061765951440209: 1, 594909033988733053013: 1}",594909033988733053013
77,0,54570343021919349380043102744435281559760,"{2: 4, 5: 1, 103: 1, 1877: 1, 17200660601: 1, 205125698454744266256587: 1}",205125698454744266256587
78,-75,91343852311283828030049424516459064994216776884,"{2: 2, 23: 1, 14197: 1, 9241: 1, 174659: 1, 17640439697497: 1, 2456266970492170837: 1}",2456266970492170837
78,-73,91343851749245316182906901289871055814388929216,"{2: 6, 29: 1, 24419: 1, 2015456708501376211228848554410337974669: 1}",2015456708501376211228848554410337974669
78,-71,91343844630090832785768273753089606203236192088,"{2: 3, 11417980578761354098221034219136200775404524011: 1}",11417980578761354098221034219136200775404524011
78,-69,91343785303803471142946377613244192776963382688,"{2: 5, 6704265223: 1, 9801866107600771: 1, 43437925284316481273: 1}",43437925284316481273
78,-67,91343419458364741012211351417530809981614391388,"{2: 2, 1777: 1, 4621: 1, 2626752857: 1, 15535447969009: 1, 68147649923474507: 1}",68147649923474507
78,-65,91341639010562921042634223931725680377582633728,"{2: 8, 61: 1, 50627: 1, 667861: 1, 8167678092156721: 1, 21180300158165009: 1}",21180300158165009
78,-63,91334517219355641164325713988505161961455603088,"{2: 4, 47: 1, 121455475025738884527028874984714311118956919: 1}",121455475025738884527028874984714311118956919
78,-61,91310438782416742528139799418569123506930880448,"{2: 6, 211: 1, 3299: 1, 2049631018411814584057763254289526992663: 1}",2049631018411814584057763254289526992663
78,-59,91240210008011621505930881922922344681233772748,"{2: 2, 43: 1, 47: 1, 103: 1, 1432699: 1, 76483506203278790628313086320301251: 1}",76483506203278790628313086320301251
78,-57,91060736473420756671396981656269465460007830848,"{2: 6, 79: 1, 43400233: 1, 1429233871426827821: 1, 290354614209924431: 1}",1429233871426827821
78,-55,90653929795014796379786807718522939225229029208,"{2: 3, 727: 1, 2131: 1, 2270269: 1, 197089: 1, 16347038397193515773922189803: 1}",16347038397193515773922189803
78,-53,89827988963099664878638878814613325354617522848,"{2: 5, 101: 1, 81097: 1, 40564037: 1, 159466119307931: 1, 52981706239113871: 1}",52981706239113871
78,-51,88313764104588590459867675824112366591829761188,"{2: 2, 854710960357: 1, 25831470579159664242759820023090421: 1}",25831470579159664242759820023090421
78,-49,85790056007070133095249004173277435320516825088,"{2: 12, 23689: 1, 20441981501: 1, 29355828982943: 1, 1473373775230639: 1}",1473373775230639
78,-47,81944405572756293301544361657719444811849493888,"{2: 7, 34919: 1, 18333591126239541264592781163576653472109: 1}",18333591126239541264592781163576653472109
78,-45,76560494964716917590357862135938258099715230208,"{2: 9, 8713: 1, 2200654645801: 1, 7798573407552168065631152693: 1}",7798573407552168065631152693
78,-43,69606277095999390630075300253637558596541806288,"{2: 4, 13: 1, 659: 1, 90221663689: 1, 5628450166692693763945526890211: 1}",5628450166692693763945526890211
78,-41,61288487096160779952090275257160251347648103168,"{2: 8, 7213: 1, 33191203759791771341723643105958995123631: 1}",33191203759791771341723643105958995123631
78,-39,52046498207451212532106914149963243293321766368,"{2: 5, 4129: 1, 8147: 1, 48350273728201740096100497128474244373: 1}",48350273728201740096100497128474244373
78,-37,42480229006857098886860978968829498114282224768,"{2: 7, 331876789116071085053601398193980454017829881: 1}",331876789116071085053601398193980454017829881
78,-35,33232835446282789029789908293733544441210667888,"{2: 4, 35863: 1, 806107: 1, 56777798292287: 1, 1265405035108759306829: 1}",1265405035108759306829
78,-33,24866146034334603921011320540075300641764973568,"{2: 10, 7: 1, 131: 1, 385764811: 1, 68646212162395371631563289356161: 1}",68646212162395371631563289356161
78,-31,17767136836317962010532518809698608933144384448,"{2: 6, 7: 1, 13: 1, 521: 1, 4709093303: 1, 1243429200835188935126128419379: 1}",1243429200835188935126128419379
78,-29,12108506316159769183339271053601245976997538048,"{2: 8, 7: 1, 17: 2, 563: 1, 743: 1, 76405279: 1, 731533383678795621411043261: 1}",731533383678795621411043261
78,-27,7864533426041124562944335236528223759887403248,"{2: 4, 7: 1, 308587: 1, 227550248217830806308395063528282130667: 1}",227550248217830806308395063528282130667
